"gameId","playId","snapDetail","snapTime","operationTime","hangTime","kickType","kickDirectionIntended","kickDirectionActual","returnDirectionIntended","returnDirectionActual","missedTackler","assistTackler","tackler","kickoffReturnFormation","gunners","puntRushers","specialTeamsSafeties","vises","kickContactType"
2018100703,4047,NA,NA,NA,3.99,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"BAL 10; BAL 37",NA,NA
2018100703,4253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAL 36; BAL 50",NA,NA
2018100703,4311,NA,NA,NA,4.09,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"BAL 10; BAL 37",NA,NA
2018100703,4390,"OK",0.87,2.11,4.54,"N","R","R",NA,NA,NA,NA,NA,NA,"CLE 36; CLE 13",NA,NA,"BAL 36; BAL 29; BAL 10; BAL 41","BF"
2018100703,4645,"OK",0.8,2.08,4.36,"A","L","L",NA,NA,NA,NA,NA,NA,"BAL 10; BAL 14",NA,"CLE 13","CLE 36; CLE 20; CLE 38","CC"
2018100703,4855,"OK",0.81,2.09,4.76,"N","C","C","C","C",NA,"BAL 49","BAL 41",NA,"BAL 47; BAL 10",NA,NA,"CLE 36; CLE 20; CLE 38; CLE 13","CC"
2018100703,5064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAL 36; BAL 50",NA,NA
2018100704,36,NA,NA,NA,4.02,"D","C","C","C","C",NA,NA,"GB 54","8-0-2",NA,NA,"GB 20; GB 44",NA,NA
2018100704,324,"OK",0.71,2.03,4.37,"A","C","C",NA,NA,NA,NA,NA,NA,"DET 39; DET 45",NA,NA,"GB 28","MBC"
2018100704,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 36; GB 50",NA,NA
2018100704,434,NA,NA,NA,4.19,"D","L","L","R","R","DET 06; DET 31; DET 55",NA,NA,"8-0-2",NA,NA,"DET 24; DET 31",NA,NA
2018100704,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018100704,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 29; GB 50",NA,NA
2018100704,970,NA,NA,NA,3.67,"P","R","R","C","C",NA,NA,"DET 44","8-0-2",NA,NA,"DET 24; DET 31",NA,NA
2018100704,1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 29; GB 50",NA,NA
2018100704,1200,NA,NA,NA,3.96,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DET 26; DET 31",NA,NA
2018100704,1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018100704,1568,"OK",0.73,2.02,4.3,"A","R","R",NA,NA,NA,NA,NA,NA,"DET 39; DET 45",NA,NA,"GB 28; GB 20","CC"
2018100704,1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018100704,2023,"OK",0.78,2.12,4.92,"N","C","C",NA,NA,NA,NA,NA,NA,"DET 39; DET 45","GB 27",NA,"GB 37; GB 28; GB 20","CC"
2018100704,2247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 29",NA,NA
2018100704,2263,NA,NA,NA,3.91,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DET 26; DET 31",NA,NA
2018100704,2328,NA,NA,NA,3.99,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DET 26; DET 31",NA,NA
2018100704,2638,NA,NA,NA,3.85,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 20; GB 37",NA,NA
2018100704,2912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 29; GB 50",NA,NA
2018100704,3268,NA,NA,NA,3.82,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 20; GB 37",NA,NA
2018100704,3525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 50",NA,NA
2018100704,3541,NA,NA,NA,3.86,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DET 24; DET 26",NA,NA
2018100704,3745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018100704,3761,NA,NA,NA,3.78,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 20; GB 37",NA,NA
2018100704,3913,"OK",0.9,2.24,4.65,"N","C","C","C","C",NA,NA,NA,NA,"DET 39; DET 45","GB 51","GB 37","GB 28; GB 82","CC"
2018100704,4187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 24; DET 27; DET 40",NA,NA
2018100704,4475,"OK",0.77,2.02,4.55,"A","L","L",NA,NA,NA,NA,NA,NA,"DET 13; DET 45",NA,NA,"GB 28; GB 82","BF"
2018100704,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 24; DET 28; DET 47",NA,NA
2018100704,4644,NA,NA,NA,NA,"O","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 27; GB 37",NA,NA
2018100705,36,NA,NA,NA,3.99,"D","C","C","R","R",NA,NA,"KC 13","8-0-2",NA,NA,"KC 13; KC 24",NA,NA
2018100705,191,"OK",0.9,2.32,3.19,"N","R","R",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 30",NA,"KC 11; KC 13","KC 35; KC 24","BF"
2018100705,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 42; JAX 50",NA,NA
2018100705,539,NA,NA,NA,4.09,"D","L","L",NA,NA,NA,NA,NA,"7-1-2",NA,NA,"KC 13; KC 24",NA,NA
2018100705,668,"OK",0.86,2.26,4,"A","L","L",NA,NA,NA,NA,"JAX 30",NA,"JAX 17; JAX 30",NA,"KC 11; KC 13; KC 25","KC 35; KC 24","CFFG"
2018100705,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 42",NA,NA
2018100705,1062,NA,NA,NA,4.24,"D","C","C",NA,NA,NA,NA,NA,"6-2-2",NA,NA,"KC 13",NA,NA
2018100705,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 42",NA,NA
2018100705,1759,NA,NA,NA,3.62,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"KC 13",NA,NA
2018100705,1828,NA,NA,NA,3.58,"P","C","C","L","L",NA,NA,"KC 24","5-3-2",NA,NA,"KC 02; KC 48",NA,NA
2018100705,2209,NA,NA,NA,3.8,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 36",NA,NA
2018100705,2406,"OK",0.93,2.21,5.16,"N","C","C",NA,NA,NA,NA,NA,NA,"KC 35; KC 19","JAX 17; JAX 22; JAX 48; JAX 52; JAX 53; JAX 55; JAX 81",NA,"JAX 43; JAX 23","CC"
2018100705,2529,"OK",0.87,2.24,4.03,"A","R","R",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 85",NA,"KC 11; KC 13; KC 42","KC 35; KC 24","BF"
2018100705,2847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 42",NA,NA
2018100705,2866,NA,NA,NA,4.44,"D","C","C",NA,NA,NA,NA,NA,"5-3-2",NA,NA,"KC 13",NA,NA
2018100705,3021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 24; KC 53",NA,NA
2018100705,3037,NA,NA,NA,3.09,"P","C","C","C","C",NA,"JAX 52","JAX 55","5-3-2",NA,NA,"JAX 26; JAX 36",NA,NA
2018100705,3266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 42; JAX 50",NA,NA
2018100705,3283,NA,NA,NA,4.33,"D","C","C",NA,NA,NA,NA,NA,"5-3-2",NA,NA,"KC 13; KC 24",NA,NA
2018100705,3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC 53",NA,NA
2018100705,4021,NA,NA,NA,NA,"O","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 26; JAX 36",NA,NA
2018100705,4518,"OK",0.85,2.07,4.62,"N","C","C","C","C",NA,NA,"KC 26",NA,"KC 35; KC 19","JAX 48; JAX 52; JAX 55","JAX 17; JAX 22","JAX 43; JAX 23","CC"
2018100706,36,NA,NA,NA,4.1,"D","C","C","C","C","NYJ 56",NA,"NYJ 43","8-0-2",NA,NA,"NYJ 27; NYJ 33",NA,NA
2018100706,221,"OK",0.85,2.1,4.94,"A","L","L",NA,NA,NA,NA,NA,NA,"DEN 14; DEN 81","NYJ 96",NA,"NYJ 32; NYJ 27","OOB"
2018100706,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 36; NYJ 54",NA,NA
2018100706,380,NA,NA,NA,4.37,"D","C","C","C","C","DEN 43",NA,"DEN 35","8-0-2",NA,NA,"DEN 23; DEN 34; DEN 35",NA,NA
2018100706,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31",NA,NA
2018100706,941,"OK",0.89,2.06,4.39,"A","L","L",NA,NA,NA,NA,NA,NA,"DEN 14; DEN 81",NA,NA,"NYJ 43; NYJ 27","OOB"
2018100706,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31; DEN 95",NA,NA
2018100706,992,NA,NA,NA,4.04,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 26; NYJ 33",NA,NA
2018100706,1103,"OK",0.91,2.1,4.51,"A","L","L",NA,NA,NA,NA,NA,NA,"DEN 30; DEN 81",NA,"NYJ 32","NYJ 43; NYJ 27","CC"
2018100706,1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31",NA,NA
2018100706,1210,NA,NA,NA,3.68,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 33",NA,NA
2018100706,1287,"OK",0.84,1.97,4.43,"N","L","L","R","R",NA,NA,"DEN 40",NA,"DEN 30; DEN 81",NA,"NYJ 23","NYJ 43; NYJ 32; NYJ 27","CC"
2018100706,1377,"OK",0.91,2.04,4.39,"A","C","C",NA,NA,NA,NA,"NYJ 40",NA,"NYJ 32; NYJ 40",NA,"DEN 81","DEN 41; DEN 35; DEN 34","CC"
2018100706,1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 36; NYJ 54",NA,NA
2018100706,1747,NA,NA,NA,4.17,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DEN 17; DEN 34",NA,NA
2018100706,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31",NA,NA
2018100706,2035,NA,NA,NA,4.28,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 26; NYJ 33",NA,NA
2018100706,2167,"OK",0.87,2.05,4.18,"A","C","C","C","C","DEN 30; DEN 43; DEN 81","DEN 47","DEN 35",NA,"DEN 30; DEN 81",NA,"NYJ 32","NYJ 43; NYJ 27","CC"
2018100706,2242,NA,NA,NA,4.45,"D","R","R","C","R","DEN 23; DEN 43","DEN 81","DEN 23","8-0-2",NA,NA,"DEN 34",NA,NA
2018100706,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31; DEN 95",NA,NA
2018100706,2799,NA,NA,NA,4.21,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 26; NYJ 33",NA,NA
2018100706,2928,"OK",0.83,2.11,3.11,"N","R","R","L","L",NA,NA,"DEN 32",NA,"DEN 30; DEN 81","NYJ 56","NYJ 23","NYJ 43; NYJ 32; NYJ 27","CFFG"
2018100706,3032,"OK",0.91,2.04,4.16,"A","L","L",NA,NA,NA,NA,NA,NA,"NYJ 32; NYJ 40",NA,"DEN 47","DEN 41; DEN 34","CFFG"
2018100706,3120,"OK",0.96,2.15,4.77,"N","C","C","L","L","DEN 03; DEN 40; DEN 48",NA,"DEN 43",NA,"DEN 30; DEN 81","NYJ 56",NA,"NYJ 43; NYJ 32; NYJ 27","CC"
2018100706,3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31; DEN 95",NA,NA
2018100706,3259,NA,NA,NA,4.13,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 26",NA,NA
2018100706,3633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31",NA,NA
2018100706,3649,NA,NA,NA,4.12,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 26; NYJ 33",NA,NA
2018100706,3861,NA,NA,NA,NA,"O","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,NA,NA,NA
2018100706,4001,"OK",0.89,1.87,4.32,"A","L","L",NA,NA,NA,NA,NA,NA,"NYJ 27; NYJ 32","DEN 89",NA,"DEN 41; DEN 34","DEZ"
2018100707,37,NA,NA,NA,3.91,"D","C","C","C","C",NA,NA,"ATL 55","8-0-2",NA,NA,"ATL 20; ATL 23",NA,NA
2018100707,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 23; ATL 42",NA,NA
2018100707,302,NA,NA,NA,4.13,"D","C","C","C","C","PIT 34","PIT 25","PIT 56","8-0-2",NA,NA,"PIT 20; PIT 25",NA,NA
2018100707,558,"OK",0.89,2.23,4.58,"A","C","C",NA,NA,NA,NA,NA,NA,"ATL 83; ATL 17","PIT 29; PIT 34; PIT 37; PIT 44; PIT 45; PIT 54; PIT 56",NA,"PIT 25; PIT 23","BF"
2018100707,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 42",NA,NA
2018100707,925,NA,NA,NA,4.13,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 25",NA,NA
2018100707,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT 21; PIT 25",NA,NA
2018100707,1149,NA,NA,NA,3.3,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 20; ATL 23",NA,NA
2018100707,1236,"OK",0.88,2.24,5.09,"N","C","C","C","C",NA,"PIT 44","PIT 29",NA,"PIT 20; PIT 29","ATL 17; ATL 36; ATL 41; ATL 54; ATL 55; ATL 56","ATL 35","ATL 20; ATL 83; ATL 34","CC"
2018100707,1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT 34",NA,NA
2018100707,1615,NA,NA,NA,3.84,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 20; ATL 23",NA,NA
2018100707,1695,"OK",0.86,2.21,4.9,"N","C","C",NA,NA,NA,NA,"PIT 20",NA,"PIT 20; PIT 29","ATL 17; ATL 35; ATL 36; ATL 41; ATL 54; ATL 55; ATL 56",NA,"ATL 20; ATL 83","CC"
2018100707,1825,"OK",0.88,2.27,4.88,"N","L","L",NA,NA,NA,NA,NA,NA,"ATL 83; ATL 17","PIT 34; PIT 44; PIT 45; PIT 54; PIT 56",NA,"PIT 29; PIT 25; PIT 24","BF"
2018100707,2153,NA,NA,NA,3.82,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20",NA,NA
2018100707,2303,"OK",0.92,2.24,4.71,"N","C","C",NA,NA,NA,NA,NA,NA,"ATL 83; ATL 17","PIT 44; PIT 54",NA,"PIT 25; PIT 24","CC"
2018100707,2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 42",NA,NA
2018100707,2649,NA,NA,NA,4.04,"D","C","C","C","C",NA,NA,"PIT 44","8-0-2",NA,NA,"PIT 20; PIT 25",NA,NA
2018100707,2744,"OK",0.92,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 83; ATL 17","PIT 20; PIT 29; PIT 34; PIT 44; PIT 45; PIT 54; PIT 56",NA,"PIT 25; PIT 24",NA
2018100707,2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 42",NA,NA
2018100707,2879,NA,NA,NA,3.84,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 25",NA,NA
2018100707,3155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT 34",NA,NA
2018100707,3171,NA,NA,NA,3.99,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ATL 20; ATL 23",NA,NA
2018100707,3293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 42",NA,NA
2018100707,3309,NA,NA,NA,4.15,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 25",NA,NA
2018100707,3675,"OK",0.78,1.89,4.64,"A","C","C",NA,NA,NA,NA,NA,NA,"PIT 20; PIT 29","ATL 17; ATL 34; ATL 35; ATL 36; ATL 41; ATL 54; ATL 55; ATL 56",NA,"ATL 20; ATL 29","BF"
2018100707,3814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATL 42",NA,NA
2018100707,3830,NA,NA,NA,3.9,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 25",NA,NA
2018100708,36,NA,NA,NA,3.76,"D","C","C","R","R",NA,NA,"OAK 45","8-0-2",NA,NA,"OAK 31",NA,NA
2018100708,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK 22; OAK 31; OAK 55",NA,NA
2018100708,251,NA,NA,NA,3.8,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 31",NA,NA
2018100708,375,"OK",0.93,2.17,4.57,"N","R","R","L","L",NA,"OAK 85","OAK 17",NA,"OAK 17; OAK 45","LAC 23; LAC 30; LAC 42; LAC 48; LAC 56; LAC 57",NA,"LAC 36; LAC 43; LAC 31","CC"
2018100708,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 37; LAC 43",NA,NA
2018100708,874,NA,NA,NA,3.9,"D","C","C","C","C",NA,"OAK 25","OAK 30","8-0-2",NA,NA,NA,NA,NA
2018100708,965,"OK",0.84,2.19,4.07,"N","C","C","C","C",NA,NA,"LAC 30",NA,"LAC 43; LAC 30","OAK 55; OAK 58","OAK 25; OAK 27","OAK 21; OAK 30; OAK 22","CC"
2018100708,1147,"H",0.97,2.35,4.11,"N","C","C","C","C",NA,NA,"OAK 25",NA,"OAK 17; OAK 45","LAC 32",NA,"LAC 36; LAC 43; LAC 23; LAC 31","CC"
2018100708,1237,"OK",0.79,2.08,4.2,"N","R","R",NA,NA,NA,NA,NA,NA,"LAC 43; LAC 30","OAK 41; OAK 55; OAK 58; OAK 95","OAK 25","OAK 22; OAK 45","CC"
2018100708,1376,"OK",0.84,2.11,4.33,"N","R","R","L","L",NA,"OAK 17","OAK 85",NA,"OAK 17; OAK 45","LAC 32",NA,"LAC 36; LAC 43; LAC 23; LAC 31","CC"
2018100708,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK 22; OAK 31; OAK 55",NA,NA
2018100708,1500,NA,NA,NA,3.45,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 43",NA,NA
2018100708,1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK 22; OAK 31; OAK 55; OAK 58",NA,NA
2018100708,1772,NA,NA,NA,3.75,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 30; LAC 43",NA,NA
2018100708,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 31; LAC 37; LAC 43",NA,NA
2018100708,2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK 31",NA,NA
2018100708,2099,NA,NA,NA,4.04,"D","C","C","C","C",NA,NA,"LAC 30","8-0-2",NA,NA,"LAC 43",NA,NA
2018100708,2183,"OK",0.87,2.05,4.71,"N","L","L","C","C",NA,NA,"OAK 85",NA,"OAK 17; OAK 45","LAC 32",NA,"LAC 36; LAC 43; LAC 23; LAC 31","CC"
2018100708,2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK 22; OAK 31; OAK 55",NA,NA
2018100708,2540,NA,NA,NA,3.94,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 43",NA,NA
2018100708,3110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK 22; OAK 31; OAK 55; OAK 58",NA,NA
2018100708,3126,NA,NA,NA,4.07,"D","C","C","C","C",NA,"LAC 42","LAC 98","8-0-2",NA,NA,"LAC 31; LAC 43",NA,NA
2018100708,3372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 31; LAC 37; LAC 43",NA,NA
2018100708,3388,NA,NA,NA,NA,"O","R","R",NA,NA,NA,NA,NA,"6-0-4",NA,NA,NA,NA,NA
2018100709,36,NA,NA,NA,4.36,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 27",NA,NA
2018100709,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 55; PHI 58",NA,NA
2018100709,383,"OK",0.84,2.09,4.25,"N","C","C","L","L",NA,NA,"PHI 29",NA,"PHI 18; PHI 29",NA,NA,"MIN 24; MIN 27; MIN 41; MIN 23","CC"
2018100709,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 58",NA,NA
2018100709,524,NA,NA,NA,3.72,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,NA,NA,NA
2018100709,612,"OK",0.93,2.08,3.3,"N","R","R",NA,NA,NA,NA,NA,NA,"PHI 18; PHI 29","MIN 32","MIN 15; MIN 41","MIN 24; MIN 27","BF"
2018100709,821,">",0.87,2.06,3.11,"N","C","C",NA,NA,NA,NA,NA,NA,"MIN 24; MIN 27","PHI 18; PHI 47; PHI 50; PHI 54; PHI 57; PHI 83","PHI 36; PHI 81","PHI 32; PHI 22","BF"
2018100709,931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN 22; MIN 54",NA,NA
2018100709,950,NA,NA,NA,3.99,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 31",NA,NA
2018100709,1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 58",NA,NA
2018100709,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 55; PHI 58",NA,NA
2018100709,1336,NA,NA,NA,4.08,"D","C","C","C","C",NA,NA,"MIN 50","8-0-2",NA,NA,NA,NA,NA
2018100709,1469,"OK",0.85,2.21,3.19,"N","L","L","R","R",NA,NA,"PHI 45",NA,"PHI 18; PHI 29","MIN 32","MIN 21","MIN 24; MIN 27; MIN 41","CC"
2018100709,1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 58",NA,NA
2018100709,1853,NA,NA,NA,NA,"Q","C","C","C","C","MIN 15",NA,"MIN 50","8-0-2",NA,NA,"MIN 20; MIN 41",NA,NA
2018100709,1913,NA,NA,NA,4.02,"D","C","C","C","C","MIN 24; MIN 42",NA,"MIN 23","8-0-2",NA,NA,"MIN 20; MIN 41",NA,NA
2018100709,2336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 58",NA,NA
2018100709,2355,NA,NA,NA,4.27,"D","C","C","C","C",NA,NA,"MIN 27","8-0-2",NA,NA,"MIN 15; MIN 23",NA,NA
2018100709,2578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN 34; MIN 54; MIN 55",NA,NA
2018100709,2597,NA,NA,NA,4,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 31",NA,NA
2018100709,2685,"OK",0.88,2.11,4.35,"N","L","L",NA,NA,NA,NA,NA,NA,"MIN 24; MIN 27","PHI 18; PHI 47; PHI 50; PHI 54; PHI 57; PHI 83","PHI 36; PHI 81","PHI 32; PHI 22","BB"
2018100709,3004,NA,NA,NA,3.9,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PHI 22",NA,NA
2018100709,3311,"OK",0.9,2.17,4.09,"A","C","C",NA,NA,NA,NA,NA,NA,"PHI 29; PHI 18","MIN 91; MIN 96; MIN 99",NA,"MIN 24; MIN 21","CC"
2018100709,3586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI 55; PHI 58",NA,NA
2018100709,3615,NA,NA,NA,4.28,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"MIN 41",NA,NA
2018100709,3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIN 21; MIN 22; MIN 54; MIN 55",NA,NA
2018100709,3866,NA,NA,NA,NA,"O","L","L",NA,NA,NA,NA,"PHI 33","8-0-2",NA,NA,NA,NA,NA
2018100710,36,NA,NA,NA,3.7,"D","C","C",NA,NA,NA,NA,NA,"6-2-2",NA,NA,"ARI 36; ARI 39",NA,NA
2018100710,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018100710,334,NA,NA,NA,4.37,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SF 27; SF 38",NA,NA
2018100710,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF 27; SF 29; SF 48",NA,NA
2018100710,400,NA,NA,NA,3.91,"D","R","R","L","L",NA,"ARI 51","ARI 59","8-0-2",NA,NA,"ARI 36; ARI 39",NA,NA
2018100710,559,"OK",0.93,2.18,4.79,"A","L","L",NA,NA,NA,NA,NA,NA,"ARI 26; ARI 30",NA,NA,"SF 32; SF 23","BB"
2018100710,666,"OK",0.74,1.98,4.55,"N","R","C",NA,NA,NA,NA,NA,NA,"SF 31; SF 33","ARI 20; ARI 92","ARI 16","ARI 39; ARI 30; ARI 26","CC"
2018100710,828,"OK",0.9,2.15,4.43,"A","L","L",NA,NA,NA,NA,NA,NA,"ARI 26; ARI 30",NA,NA,"SF 32; SF 23","OOB"
